grade	courseName	topic	clusterKey	clusterLabel	primaryBenchmark	CCSS	MN07	MN22	TEKS	dokLevel	problemIndex	stem	answer	hint
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK2	7	Look at a map or picture. Find and circle all the triangles you see.	Student identifies and circles triangles in the image (e.g., roof of house, mountain, tree).	Triangles have 3 sides and 3 corners. Look carefully!
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK2	8	Draw a picture of a house using only squares and triangles. Show at least 3 shapes.	Student draws a house with recognizable squares (walls, windows, door) and triangles (roof).	The square can be the house. The triangle can be the roof. Add square windows.
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK2	9	How many sides does a triangle have? How many sides does a rectangle have? Which has more?	Triangle: 3 sides. Rectangle: 4 sides. Rectangle has more.	Count the sides carefully on each shape.
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK3	1	Use blocks or draw to make a big shape using small shapes (like squares or triangles). What shape did you make? How many small shapes did you use?	Answers will vary (e.g., a house made from 1 square and 1 triangle, a flower made from circles and triangles). Student describes composite shape and counts components.	Put shapes together to make something new. What do you see? Count the small shapes.
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK3	2	Can you make a square using only triangles? Show how or explain your thinking.	Yes. Two triangles make a square when you put them together corner to corner.	Take two triangles. Can you turn them to make a shape with 4 sides and 4 corners?
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK3	3	Look at shapes in a snow scene (picture or real Minnesota winter). Find circles, squares, triangles, and rectangles. Name what you see.	Answers will vary (e.g., snowflakes=triangles, snowman body=circles, door=rectangle, roof=triangle).	Look at snow patterns, houses, trees, and snowflakes. What shapes do you recognize?
K	Grade K	shapes and geometry	geometry_K	Shapes & Geometry	K.3.1.1	K.G.A.1; K.G.A.2; K.G.A.3	K.3.1.1; K.3.1.2	K.GM.1.1; K.GM.1.2	K.6A; K.6B	DOK3	4	Can you make a rectangle using only square blocks? Show how or explain.	Yes. Put two squares side by side to make a rectangle. Or describe the pattern.	Two squares can make one rectangle. Try it!
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	1	Which pencil is longer? The red pencil or the blue pencil? Show with your hands.	The longer one (student identifies which is longer)	Put them side by side and look. Which one goes further?
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	2	Which is shorter: a crayon or a marker? Look and tell.	A crayon	Put them next to each other. Which doesn't reach as far?
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	3	Is this book heavy or light? Pick it up and feel it.	Light (answers may vary based on the book shown)	Pick it up. Does it feel heavy in your hand or does it feel light?
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	4	Stand next to a friend. Who is taller? How do you know?	Answers will vary (e.g., 'Amir is taller because his head is higher').	Stand back to back. Look at who reaches higher.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	5	Hold two blocks. Which one feels heavier?	Answers will vary depending on blocks shown.	Put one in each hand and notice which feels heavier.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	6	Look at two snow drifts (or piles of objects). Which is taller? How can you tell?	Answers will vary (e.g., 'The left one is taller because it goes higher').	Stand them side by side. Compare their heights.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	7	Draw a long line. Draw a short line. Label which is which.	Student draws and correctly labels the longer and shorter lines.	Make one line very long and one very short.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	8	Draw a picture of a tall tree and a short tree.	Student draws two trees with clearly different heights.	Make one tree very tall and one tree very short.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK1	9		Student circles the bigger apple.	Which apple looks bigger?
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	1	Find two objects in the classroom. Use your hands to show which one is longer.	Answers will vary. Student should identify two objects and demonstrate which is longer.	Pick two things like a pencil and a crayon, or a book and a ruler. Hold them up and compare.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	2	Put these blocks in order from smallest to biggest: (show 3 or 4 blocks of different sizes)	Smallest to biggest (correct ordering from left to right or bottom to top)	Find the tiniest one first, then the next size, then the biggest.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	3	Which container holds more: a cup or a spoon? How do you know?	A cup	The cup is bigger. It can hold more water than a spoon.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	4	Measure your desk with your hand. How many hand-lengths is your desk?	Answers will vary (e.g., 'My desk is 4 hand-lengths long').	Lay your hand down, mark where it ends, then count how many hands fit.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	5	Compare the length of your shoe with a pencil. Which is longer? Show how you know.	Answers will vary depending on items. Student should explain their comparison.	Put them next to each other. Which goes further?
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	6	Order three things by height: tall, medium, short. Show your order.	Student arranges three objects in correct size order.	Stand them next to each other. Put the tallest first, shortest last.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	7	Draw a number line. Mark long and short on it.	Student creates a simple visual showing different lengths.	Draw a line. Put 'short' at one end and 'long' at the other.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	8	Draw three objects: something tall, something medium-height, something short. Label them.	Student draws objects with clearly different heights and labels appropriately.	Make the sizes very different so you can see the difference.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK2	9	Which weighs more: a feather or a rock? Explain or draw.	A rock weighs more.	Think about what feels heavier if you pick them up.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK3	1	Using only string and objects around the room, measure something tall (like your height or a table). How many objects fit along your string? Show or explain.	Student uses string to measure, lays it out with objects (like blocks or crayons) next to it to count. Shows understanding that measurement involves comparing lengths.	Lay a string from bottom to top. Use blocks or pencils to see how many fit along the string.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK3	2	Two boxes look different sizes, but one is heavy and one is light. Pick them up. Are they really different sizes or are they the same size? What did you find?	They may be the same size but have different weights because what's inside is different. Size and weight are different properties.	Look with your eyes first. Then pick them up. Does the heavier one always look bigger?
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK3	3	Measure your arm span (fingertip to fingertip with arms stretched out) using pencils. How many pencils long is your arm span?	Answers will vary (e.g., 'My arm span is 8 pencils long').	Stretch your arms out. Lay pencils end-to-end. Count how many.
K	Grade K	measurement and comparison	measurement_K	Measurement & Comparison	K.4.1.1	K.MD.A.1; K.MD.A.2	K.4.1.1	K.GM.2.1	K.7A; K.7B	DOK3	4	Draw or describe: Something longer than a pencil. Something shorter than a pencil. How do you know?	Student correctly identifies and explains comparisons (e.g., 'A ruler is longer because it reaches further').	Compare to a pencil. Is the object longer or shorter?
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	1	Sort these by color: 🔴 🔵 🔴 🔵 🔴. Put red things together and blue things together.	Red group: 🔴 🔴 🔴. Blue group: 🔵 🔵.	Look at the colors. Put all the red ones in one group and all the blue ones in another.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	2	Sort these buttons by size: big, small, big, small. Make two groups. Which group has more?	The two groups are equal (2 big, 2 small).	Make a group for big buttons and a group for small buttons. Count each group.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	3	Sort these toys: car, ball, car, block, ball, car. Put the same toys together.	Cars: 3, Balls: 2, Blocks: 1.	Find all the cars. Find all the balls. Find all the blocks.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	4	Here are things: pencil, crayon, pencil, marker, crayon, pencil. Organize them by type. Count each group.	Pencils: 3, Crayons: 2, Markers: 1.	Put all the pencils together, all the crayons together, all the markers together.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	5	Collect 6 objects of different colors. Sort by color. Show your groups.	Student sorts objects into color groups and displays them clearly.	Pick objects that are different colors. Make a pile for each color.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	6	Sort these animals by type: 🐱 🐶 🐱 🐠 🐶 🐠. Put the same animals together. Which animal do you have the most of?	Cats: 2, Dogs: 2, Fish: 2. All equal.	Put all the cats together, all the dogs together, all the fish together.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	7	Draw pictures of toys sorted into two groups: rolling toys and non-rolling toys.	Student draws toys in two columns with rolling toys in one group and non-rolling in the other.	Balls and wheels roll. Blocks and dolls don't roll.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	8	Make a tally chart: Count your crayons by color. Make marks for each color.	Student creates tally marks organized by color groups (e.g., Red: ||||, Blue: |||).	Make one mark for each crayon. Group by color.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK1	9	Look at 8 animals: cat, dog, cat, dog, cat, dog, cat, dog. Draw them sorted into two groups.	Student draws 4 cats in one group and 4 dogs in another.	Draw the cats. Draw the dogs. Count each group.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	1	Here are 8 animals: 🐱 🐶 🐱 🐠 🐶 🐠 🐱 🐶. Sort them by animal type. How many of each animal are there?	Cats: 3, Dogs: 3, Fish: 2.	Put all the cats together, all the dogs together, all the fish together. Then count each group.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	2	You have crayons: red, blue, red, yellow, blue, red. Sort by color. Which color do you have the most of?	Red (3 red crayons, 2 blue, 1 yellow). Red is the most.	Make groups by color. Count each group to see which has the most.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	3	Look at fruit: apple, banana, apple, apple, banana. Organize by type. Do you have more apples or more bananas?	More apples (3 apples, 2 bananas).	Group apples together, bananas together. Count and compare.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	4	Sort 10 objects by two different rules. Show your groups both ways.	Answers will vary (e.g., by color and by size; by type and by shape). Student demonstrates two different sorting methods.	You could sort by color, then sort again by size. Or sort by type, then sort by shape.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	5	Count classroom items: How many books do we have? How many pencils? Make a simple chart.	Answers will vary based on classroom count (e.g., Books: 12, Pencils: 24).	Walk around and count. Make tally marks for each type of item.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	6	Make a simple bar graph using blocks: Show how many students like apples, bananas, and oranges.	Student stacks blocks to show each preference (e.g., 5 blocks for apples, 3 for bananas, 4 for oranges).	Ask friends. For each vote, add one block to the column.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	7	Draw tally marks for 12 objects sorted into two groups (6 and 6).	Student makes 6 tally marks in one group and 6 in another.	Make 5 marks with a line through them, then 1 more.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	8	Look at a picture with many objects. Sort the objects by size and draw them in two groups: big and small.	Student correctly identifies and draws objects in size categories.	Find the big things. Find the small things. Draw them separately.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK2	9	Make a simple picture graph: Show favorite winter activities (skating, sledding, snowman-building). How many like each activity?	Student creates a picture graph showing preferences with correct counts.	Draw pictures to show what kids like. Count the pictures.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK3	1	Collect 10 objects (blocks, crayons, toys). Decide your own way to sort them into two or three groups. Show your groups and explain why you sorted that way.	Answers will vary (e.g., by color, size, type, function, shape). Student explains their sorting rule clearly.	Think about what's the same about some objects. Decide what rule to use, like 'things that roll' or 'things that are red.'
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK3	2	Sort 12 counters or blocks into three groups any way you want. Then show your groups to a friend. Can they guess why you sorted that way?	Answers will vary (e.g., by color: 4 red, 4 blue, 4 yellow; or by size: 6 big, 3 medium, 3 small). Student justifies their sorting.	Decide your own sorting rule. Make it tricky so a friend has to think about your rule!
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK3	3	Look at a collection of real objects or pictures. Sort into groups and create a simple bar graph or picture graph showing your data.	Student organizes data visually and accurately represents counts.	Sort first. Then draw or use blocks to show how many in each group.
K	Grade K	sorting and data	data_K	Data & Sorting	K.4.2.1	K.MD.B.3	K.4.2.1	K.DP.1.1; K.DP.1.2	K.8A; K.8B	DOK3	4	Survey 5 classmates: Do you like dogs or cats better? Make a tally chart. Which animal is more popular?	Student creates a tally chart and correctly identifies which has more votes.	Ask each person. Make a tally mark for their choice. Count to see which has more.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	1	Maya has these blocks: 🟫🟫🟫🟫🟫 (5 ones) and 🟫🟫🟫 (3 tens rods). How many altogether?	35	Count 3 tens (that's 30) and 5 ones (that's 5). 30 + 5 = 35.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	2	Kenji is fishing on Lake Mille Lacs. He catches fish and groups them: 2 tens and 7 ones. What number is that?	27	2 tens = 20. Add the 7 ones. 20 + 7 = 27.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	3	Priya has 6 ones cubes and 4 tens rods. Show how many that is. Write the number.	46	Start with the tens. 4 tens = 40. Then add 6 ones.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	4	Draw a ten-frame and show the number 14 using circles.	One full ten-frame (10 circles) and 4 circles in the second ten-frame.	Fill one whole frame first. That's 10. Then add 4 more circles.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	5	Draw a number line from 0 to 20. Mark where the number 16 is.	A mark at the 16 position on the number line.	Count along the line: 0, 1, 2, 3... until you get to 16.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	6	Write the number that has 2 tens and 8 ones.	28	Tens come first. Write 2 in the tens place, 8 in the ones place.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK1	7	What comes after 39? Write it.	40	Count up one more from 39.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK2	1	Amir has 2 tens rods and 5 ones cubes. Sofia has 3 tens rods and 1 ones cube. Who has more? Use your blocks to show.	Sofia has more. She has 31, Amir has 25. 31 > 25.	Build both numbers with blocks. Compare the tens first.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK2	2	Fatima counted loons on the lake. She made groups: 4 tens and 9 ones. Her friend Jaylen counted 5 tens and 2 ones. Who counted more loons? Explain.	Jaylen counted more. 52 > 49 because Jaylen has more tens.	Draw or use blocks to compare. Look at the tens place first.
1	Grade 1	place value and number sense	place_value_1	Place Value & Number Sense	1.1.1.1	1.NBT.A.1; 1.NBT.B.2; 1.NBT.B.3; 1.NBT.C.4; 1.NBT.C.5	1.1.1.1; 1.1.1.2; 1.1.1.3	1.N.1.1; 1.N.1.2; 1.N.1.3	1.2B; 1.2C; 1.2D; 1.2E; 1.2F; 1.2G	DOK2	3	Draw two different ten-frames to show 24. What do you notice?	Two full ten-frames (20) plus 4 more circles in the third frame. You can break it as 2 full + 4 left over.	Fill ten-frames from left to right. Count how many tens and ones.
